time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0608119916382,0.0715975246869,11.9118333895,0.0337443089253,6.24612265626,0.0,0.216368194812,0.205431071096,2.91415121416,0.049143279072,0.0156980714396,0.0,469.3044668467053,471.30056886109105,470.97261699170144,473.0565372548315
1.3800000000000008,0.0745680774363,0.0846435566298,12.090007291,0.0373403699634,6.24655093194,0.0,0.242073171302,0.229771153338,3.02467837945,0.0756527444198,-0.021536907795,0.0,450.0089999645486,446.98475956104244,447.6632122996576,449.81749440538266
1.4400000000000008,0.089908177109,0.099273927727,12.2759433237,0.041840141738,6.24496726614,0.0,0.26940184412,0.258384713275,3.17275730412,0.073650455581,-0.0385079413749,0.0,460.50818452911403,459.16361139489095,461.8426664121608,461.68889224249375
1.5000000000000009,0.106857371923,0.115644106615,12.4689719269,0.0457319326523,6.2430368314,0.0,0.295770877756,0.287705423283,3.26124518068,0.0345784613011,-0.021826897242,0.0,443.39990729241805,444.76778862215434,444.1174350984326,440.90376613197924
1.560000000000001,0.125518324676,0.133950511435,12.6696302593,0.0478347440729,6.24186329913,0.0,0.326378042018,0.322717189127,3.42685744125,0.0359673731225,-0.0153705310426,0.0,467.16535160764175,467.6685730882629,467.6357018169948,467.74434129740985
1.620000000000001,0.145917894634,0.15426264909,12.8772694976,0.0497859960613,6.2407035678,0.0,0.353696950471,0.354542813598,3.49422296194,0.0245413924104,-0.0287326326446,0.0,438.59028194607606,437.47905951355176,439.0110944515521,438.06236953476383
1.680000000000001,0.16814263043,0.17670789189,13.0926941199,0.0514785027923,6.23895531089,0.0,0.38730052074,0.393782838533,3.68596773261,0.0346842223716,-0.0299600013504,0.0,477.2974450528069,477.20357618077617,475.94791280536407,476.7237406391237
1.740000000000001,0.192060174025,0.201125586684,13.3114616601,0.0533464405449,6.23668434559,0.0,0.410107239473,0.42030061444,3.60651424691,0.0228660090206,-0.0623822902456,0.0,391.26507356939214,388.2333315384662,392.1163534752868,391.0173001504014
1.8000000000000012,0.217791417929,0.227620281833,13.5340257074,0.0549493705474,6.23274128556,0.0,0.448018330362,0.462991618699,3.81157615244,0.033475504812,-0.0733955955029,0.0,481.65201077971386,480.8154517806347,481.40374291949803,482.20599688530433
1.8600000000000012,0.24557181144,0.256369466664,13.7626146589,0.0573365400365,6.22813627734,0.0,0.478383326359,0.495503121552,3.80801957772,0.0501011644481,-0.084478365422,0.0,417.6307834236325,416.6577636368355,418.2646938728944,419.71112364062265
1.9200000000000013,0.275426490639,0.287288647203,13.9940047231,0.0598651331547,6.22303993137,0.0,0.517268152142,0.535401602508,3.90458750883,0.0172269737178,-0.0858762331933,0.0,450.39164784679036,450.27274997487046,451.942425659357,449.28559824832365
